图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,人参果-预测置信度,佛手瓜-预测置信度,哈密瓜-预测置信度,圣女果-预测置信度,山楂-预测置信度,山竹-预测置信度,无花果-预测置信度,木瓜-预测置信度,李子-预测置信度,杏-预测置信度,杨桃-预测置信度,杨梅-预测置信度,枇杷-预测置信度,枣-预测置信度,柚子-预测置信度,柠檬-预测置信度,柿子-预测置信度,树莓-预测置信度,桂圆-预测置信度,桑葚-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,樱桃-预测置信度,橘子-预测置信度,毛丹-预测置信度,水蜜桃-预测置信度,沃柑-预测置信度,沙果-预测置信度,沙棘-预测置信度,油桃-预测置信度,牛油果-预测置信度,猕猴桃-预测置信度,甘蔗-预测置信度,甜瓜-伊丽莎白-预测置信度,甜瓜-白-预测置信度,甜瓜-绿-预测置信度,甜瓜-金-预测置信度,番石榴-百-预测置信度,番石榴-红-预测置信度,白兰瓜-预测置信度,白心火龙果-预测置信度,白萝卜-预测置信度,百香果-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,粑粑柑-预测置信度,红心火龙果-预测置信度,红苹果-预测置信度,羊奶果-预测置信度,羊角蜜-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,腰果-预测置信度,芒果-预测置信度,芦柑-预测置信度,草莓-预测置信度,荔枝-预测置信度,莲雾-预测置信度,菠萝-预测置信度,菠萝莓-预测置信度,菠萝蜜-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,蓝莓-预测置信度,蛇皮果-预测置信度,蟠桃-预测置信度,血橙-预测置信度,西柚-预测置信度,西梅-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,酸角-预测置信度,金桔-预测置信度,青柠-预测置信度,青苹果-预测置信度,香橼-预测置信度,香蕉-预测置信度,黄桃-预测置信度,黑莓-预测置信度
./fruit81_full_split\test\木瓜\150.jpg,7,木瓜,7,木瓜,54,芒果,50,羊角蜜,True,1.3062171e-07,1.5734027e-08,3.7143502e-06,3.214798e-07,1.0517194e-07,1.7153331e-08,3.2984437e-05,0.9982292,2.6806938e-06,2.8842086e-07,6.506378e-06,9.697368e-10,4.8615634e-10,6.0451406e-08,1.3910063e-05,1.9530597e-05,3.1292446e-09,4.4388476e-10,1.0130908e-11,4.4631003e-07,3.8336032e-07,7.410698e-09,1.6985814e-09,3.0854082e-07,3.8408527e-07,4.2195674e-12,5.3339853e-11,6.5767913e-10,1.5808471e-09,2.747813e-10,9.4821395e-08,8.883147e-06,7.8710326e-07,1.2451058e-08,2.158342e-05,1.6304563e-07,1.8268466e-07,5.4237375e-09,6.785232e-08,2.4905169e-06,0.000105125866,6.62449e-11,8.353729e-09,3.0419815e-06,1.1853041e-08,6.567256e-09,6.274673e-10,2.9992624e-09,8.447829e-10,1.0037868e-08,0.00046827862,1.1749836e-08,8.239525e-09,2.2827777e-08,0.0006253485,2.2894218e-07,4.9348124e-08,6.9436807e-14,1.11991895e-07,1.0817247e-09,4.4005737e-11,6.476529e-11,4.6957727e-08,1.2211558e-12,9.672261e-07,8.295761e-12,5.879808e-11,2.8665056e-07,1.2021754e-08,1.6083197e-07,0.0004388825,4.6705296e-08,1.3294045e-10,7.08294e-07,5.7425575e-07,3.075451e-06,2.7364429e-06,3.6641597e-07,1.1559754e-06,2.449217e-08,3.3494237e-06
./fruit81_full_split\test\木瓜\152.png,7,木瓜,7,木瓜,71,西红柿,51,胡萝卜,True,0.0002465169,7.994974e-06,0.0010459179,0.006090626,0.003203813,0.00034099448,6.296792e-05,0.9059602,0.00010600983,0.004987878,1.5048101e-05,1.2354149e-05,0.0012644255,6.6747657e-06,2.8416369e-05,3.0047963e-06,0.014816286,0.00010883263,1.3650117e-05,3.326135e-05,3.3834e-06,7.022629e-07,6.450448e-08,0.0006393257,0.0015022286,1.0533432e-06,5.111577e-05,3.075327e-05,0.0011973613,0.00017286371,7.05724e-05,0.00011514525,1.2764118e-05,5.515343e-07,0.0003328194,2.1453608e-05,7.763479e-06,1.2157304e-05,2.7129314e-05,0.00017411255,3.080558e-05,7.728945e-07,0.00046354777,8.770421e-05,4.4495446e-05,0.00025907485,1.8854576e-05,3.5390414e-07,8.350359e-06,4.2832333e-05,0.0014665717,0.01888798,1.3300333e-05,0.0004892422,0.001270445,9.435041e-05,0.00060821656,2.9856197e-05,0.00022271628,2.6732821e-05,1.0988588e-06,2.523052e-07,5.0472387e-05,2.182451e-06,0.0001335232,1.3883877e-07,4.8556598e-05,7.9572e-06,0.0009924505,6.201815e-06,0.00057545205,0.028216565,0.00020194596,0.00012123433,0.001725595,2.843952e-05,0.0005533515,1.0235757e-05,0.00035085317,7.83088e-05,0.0001007909
./fruit81_full_split\test\木瓜\155.jpg,7,木瓜,7,木瓜,54,芒果,78,香蕉,True,0.015785038,2.5444226e-06,0.00014414785,0.00014108236,5.297318e-07,1.9337184e-08,1.8525321e-06,0.7125501,0.00030152831,0.0016518299,0.000393174,4.0196616e-07,9.1819275e-05,0.0013179097,0.00019705569,0.0009940916,5.8860354e-05,4.914832e-06,5.214325e-07,3.2601893e-05,0.00041037105,5.464569e-06,1.35836235e-05,2.8987422e-06,0.0004422999,2.124683e-07,6.333013e-07,0.0027249397,4.860017e-07,2.8340037e-05,3.8086844e-05,0.0002092129,9.01723e-07,2.5393356e-07,0.00966783,5.767008e-08,9.816165e-05,0.0013442031,0.0016078526,3.5337558e-05,7.4293544e-06,0.0012453478,0.0018426914,0.04575733,7.7300665e-06,2.1381413e-05,7.223722e-06,4.311368e-06,1.4539062e-05,0.00031323824,0.0050113723,0.0024058935,2.259926e-05,3.92533e-05,0.093720876,0.0014901693,1.6037873e-05,3.2477715e-08,1.0922266e-05,0.00075178937,0.00042070777,3.176918e-06,3.9293408e-07,2.6066147e-07,0.0002587134,1.6876564e-07,1.7538527e-05,5.41898e-07,2.550657e-06,0.0031971822,0.017732952,1.4808666e-05,4.0642274e-08,2.6341078e-07,0.0005748721,6.570396e-08,1.4479115e-06,0.00039180595,0.07435646,1.2294717e-05,2.249742e-05
./fruit81_full_split\test\木瓜\163.jpg,7,木瓜,7,木瓜,70,西瓜,54,芒果,True,1.5961716e-07,3.1402754e-09,4.850874e-06,1.547853e-06,1.1297189e-07,1.0764782e-09,9.764057e-09,0.99957794,3.29992e-08,2.1675776e-06,1.9613083e-06,3.7864756e-11,1.3646498e-10,5.988125e-09,8.002538e-08,2.219418e-10,1.050322e-05,1.656808e-09,3.4447594e-11,2.7933718e-08,7.084837e-09,7.1920985e-09,1.8984279e-09,1.3206267e-07,6.6868296e-08,7.6566274e-11,2.081268e-09,3.555476e-08,8.583599e-07,3.5924153e-08,4.192364e-08,1.7793315e-08,2.3718696e-09,4.41368e-10,1.12113e-06,7.556571e-09,1.6602634e-08,3.458082e-08,1.0744808e-08,8.228159e-06,2.2296003e-07,2.749093e-09,3.9184886e-09,6.9972666e-06,1.0936603e-06,2.5111447e-07,3.9053492e-07,4.51445e-08,7.2068423e-10,5.6699507e-09,3.315567e-06,6.524017e-06,1.2994946e-08,1.6423108e-08,0.00017655354,6.20264e-08,1.9006362e-07,1.6959582e-10,1.5600159e-07,1.13142995e-07,4.1912942e-11,3.9607255e-09,3.7523438e-09,4.0635217e-10,5.5604053e-11,8.806653e-12,4.1068486e-08,3.1057272e-07,7.365168e-09,6.33135e-08,0.00018828076,4.7715075e-06,6.4121757e-09,1.5862934e-08,3.623569e-08,1.1513382e-09,7.213209e-10,9.791846e-09,1.1476849e-10,2.898746e-07,4.8758963e-08
./fruit81_full_split\test\木瓜\166.jpg,7,木瓜,7,木瓜,9,杏,54,芒果,True,2.1644547e-07,7.0409417e-10,6.188718e-06,8.2077906e-07,8.892516e-08,8.523803e-09,5.4027396e-07,0.99453235,1.9534303e-08,0.0046043997,2.149786e-08,2.549231e-08,6.217223e-05,1.8551127e-08,1.8240988e-05,9.5625566e-08,1.6837494e-07,7.245781e-09,5.2257864e-08,0.00014059436,1.5619135e-07,2.7400258e-09,7.6035533e-10,4.7020012e-07,4.7958787e-07,1.0201548e-10,1.7461542e-08,8.092653e-06,3.7588704e-06,3.0303272e-07,1.1567385e-07,3.1679615e-08,6.140849e-08,1.1278373e-10,6.0212056e-05,6.924666e-08,3.097938e-07,1.4731085e-06,3.269574e-10,2.52869e-07,2.6858388e-06,2.0371074e-09,5.2584985e-09,2.867117e-05,1.2951319e-06,3.6730586e-07,3.9045253e-07,2.22495e-09,5.8802825e-09,2.1832653e-08,8.7925365e-08,2.3069966e-05,7.6284705e-05,2.6583695e-07,0.00029675875,1.0094344e-05,9.605758e-11,4.1048695e-10,1.076267e-08,8.623329e-08,3.7926376e-12,2.6398461e-09,4.632528e-08,3.0424036e-10,7.0240173e-07,1.9362903e-10,1.8399275e-07,9.134081e-07,2.2381746e-05,2.5262625e-07,7.9776834e-07,1.9469238e-07,3.986508e-09,3.2613545e-07,8.016912e-06,1.29288e-09,1.8101424e-08,1.7029812e-07,6.228875e-08,7.707624e-05,6.8791774e-06
./fruit81_full_split\test\木瓜\17.jpg,7,木瓜,7,木瓜,69,西梅,23,樱桃,True,2.3352377e-05,0.0005741639,3.5946006e-05,0.00010042129,2.0192363e-05,6.15252e-05,0.010740281,0.9033139,0.003042496,0.004422485,2.9482835e-05,2.176023e-05,1.0184823e-06,0.001529303,7.739468e-05,3.3816585e-05,0.00015427158,3.6521496e-06,6.20407e-05,1.5181979e-05,0.0021663203,0.0015617459,6.1030754e-05,0.01841852,1.6951379e-05,6.568545e-07,5.211345e-06,5.3926164e-05,0.00586367,2.9770887e-05,0.00024988718,0.00014215674,0.0037587516,1.10882065e-05,0.00069820555,0.00018564958,6.8093127e-06,3.409184e-06,1.945063e-05,6.840846e-05,7.561045e-06,5.030883e-07,0.000281344,0.0020189707,3.429699e-06,0.0001294147,8.976985e-06,6.9168746e-06,9.238348e-06,0.00043907374,0.00076823565,1.1055505e-05,3.0948217e-06,7.706752e-05,0.005792174,0.0005075191,1.9675674e-06,1.9804642e-05,0.00027587387,6.597393e-05,2.4516845e-08,9.792515e-06,5.3383927e-05,0.00015713648,0.000111432935,9.6599715e-09,9.604865e-05,2.1449834e-05,1.1155958e-06,0.028218364,1.0413638e-06,0.0003022747,8.3934894e-05,3.3788635e-07,0.0019604138,0.00012949531,0.0003247366,0.00030425092,0.00015826928,3.4305707e-05,1.9841998e-05
./fruit81_full_split\test\木瓜\172.jpg,7,木瓜,9,杏,7,木瓜,69,西梅,True,0.016256988,3.6044256e-07,0.009705702,6.353898e-05,0.007776737,6.0775317e-05,8.670035e-05,0.14921346,0.017740978,0.54986995,1.5113702e-06,2.9023093e-07,0.0011747378,0.0023227336,0.0003566473,0.0013302626,0.0031965894,3.582802e-06,0.00052309746,5.7009225e-07,0.00035717117,2.4673453e-05,9.776014e-05,0.0002470537,0.0040350026,7.271158e-08,0.00025571018,0.00042628346,0.002369759,4.238591e-05,0.0014057009,0.011415133,0.000118562406,6.1255278e-06,0.001313559,8.5174695e-05,3.6873396e-06,4.075323e-05,5.094348e-05,0.015840774,6.947036e-05,6.5484656e-08,3.3645056e-06,0.012351122,1.3978762e-05,0.0010612345,0.00019110483,6.269867e-07,0.0015463124,2.0353987e-06,7.172366e-05,0.0011336865,0.0040776012,0.00030123934,0.00048165463,0.009659883,6.41997e-06,0.00015453843,6.345925e-06,0.0014768628,6.51225e-10,2.7142609e-05,2.6920561e-06,7.0014365e-05,2.532719e-05,6.1231884e-07,0.004767013,0.00031635855,0.0062735938,0.1080403,0.00051450013,0.00025360557,0.00016689456,6.119123e-06,0.00080225756,1.0917675e-05,0.00017685842,0.00014553973,0.00010341394,0.0478655,5.997201e-07
./fruit81_full_split\test\木瓜\179.jpg,7,木瓜,7,木瓜,19,桑葚,44,石榴,True,9.027586e-09,6.2821944e-12,1.1118748e-07,9.918363e-07,3.412378e-05,6.0020033e-09,1.1430967e-06,0.99942684,4.4158526e-09,9.9219915e-06,1.0603793e-08,2.2004722e-08,2.3146239e-08,5.138179e-07,1.4696722e-07,5.356567e-10,1.2865788e-05,1.9002128e-07,1.182969e-10,0.00015057986,6.308834e-10,7.1754563e-10,2.6693434e-09,7.2424984e-07,1.7125654e-07,5.2793554e-11,5.0288484e-08,5.575893e-07,1.7925501e-07,1.7669828e-08,1.1935994e-07,5.5105214e-09,3.3135447e-10,3.690508e-11,1.1127702e-07,5.029802e-10,2.2560422e-09,2.354133e-09,7.574944e-11,3.5746345e-07,4.2095973e-08,3.2610796e-09,7.655536e-09,5.397141e-05,7.8384124e-05,3.817362e-07,1.7432088e-08,1.0885366e-07,6.5101937e-09,9.030686e-09,3.3567662e-08,5.630655e-05,3.6299676e-07,6.933744e-08,9.314579e-07,6.6823293e-07,5.1633635e-09,1.2911252e-09,3.9263142e-08,1.227998e-09,1.08541206e-11,2.5082736e-11,2.575174e-09,1.0723673e-08,5.016165e-08,1.3844416e-08,3.668281e-08,1.3734001e-05,3.1226453e-05,2.508664e-07,3.2820964e-05,5.1413977e-06,8.221228e-06,1.0899467e-06,4.1189643e-09,2.2054703e-10,5.3897484e-11,7.274343e-10,1.2490367e-08,1.0782336e-05,6.5410495e-05
./fruit81_full_split\test\木瓜\181.jpg,7,木瓜,7,木瓜,50,羊角蜜,2,哈密瓜,True,1.9522117e-10,1.1123752e-13,4.7172753e-07,7.1340494e-09,1.2946095e-11,3.3068958e-12,5.5442184e-10,0.99999785,1.591911e-11,1.050142e-07,1.0230218e-10,5.377806e-13,3.8739628e-12,9.241748e-09,6.0549524e-11,8.983551e-13,1.6293365e-10,1.2341186e-12,3.7451872e-13,1.8870594e-10,5.3541276e-11,4.167071e-15,1.7024705e-13,1.7480511e-12,1.4275965e-09,7.323795e-15,6.131607e-12,4.375936e-10,2.8116053e-12,1.1083863e-11,6.076904e-10,5.388574e-10,8.0752635e-12,1.8193298e-12,2.2378344e-09,1.9958681e-09,2.443413e-08,1.07023705e-08,1.9995238e-11,5.3882654e-10,2.42908e-10,6.733915e-13,7.855799e-12,2.2312494e-07,1.0980856e-08,3.079723e-11,7.427319e-11,1.0068703e-12,2.2885228e-13,4.6592387e-12,8.6629944e-07,6.041153e-08,2.163124e-10,1.7110414e-10,1.6446195e-07,7.420661e-08,8.0227855e-13,2.7712457e-14,6.0403835e-11,1.0015624e-09,2.9828255e-14,1.5645896e-12,2.4466285e-10,4.7666914e-12,1.6779468e-10,1.7968029e-13,1.5309587e-10,2.8433377e-08,2.6134506e-09,1.18753105e-08,5.5024263e-10,1.5543829e-10,2.9008648e-13,9.515857e-12,7.8193313e-10,7.977123e-15,1.6729326e-14,3.1655307e-11,1.5441408e-10,4.4116892e-09,9.1555447e-10
./fruit81_full_split\test\木瓜\187.jpg,7,木瓜,51,胡萝卜,57,荔枝,17,树莓,False,2.3017934e-05,7.040733e-09,0.001902013,4.4190365e-05,0.00034815443,2.9793597e-08,5.6606535e-07,0.0029806003,0.00016024658,0.022678355,3.3602373e-06,5.885826e-06,0.0003419559,0.0027650013,0.00015247414,1.2906892e-07,0.0027111154,0.052597996,2.1255121e-07,2.6717316e-05,3.927e-07,7.821914e-09,0.000105798215,4.9231644e-06,0.0052392646,4.440444e-06,0.0002119631,0.0015892412,0.00012357414,6.027082e-06,3.799387e-05,3.0300234e-06,1.0216084e-09,4.286871e-06,0.0002397337,3.5605882e-07,1.6330434e-08,1.3338616e-05,1.3316047e-06,3.6513262e-05,1.45804415e-05,2.996215e-09,4.8445756e-05,4.5733753e-08,0.00028570503,0.0063290116,0.012441835,1.5720392e-06,3.746752e-05,3.7113634e-05,0.00068963383,0.77226377,0.00056690467,7.832265e-06,0.0011545471,0.0003731698,0.01517521,0.08781956,0.0019777275,0.0013894723,0.00021255053,1.4830432e-05,4.415514e-07,6.9606174e-09,7.7257706e-10,2.4932198e-05,4.2733584e-05,0.00013714292,0.00013644199,5.288982e-08,0.0028195467,0.0011828735,4.845257e-08,7.272531e-06,9.4644765e-06,1.066802e-09,8.757405e-09,2.7446794e-07,0.0002968693,0.000119928525,1.6728887e-05
./fruit81_full_split\test\木瓜\191.jpg,7,木瓜,77,香橼,7,木瓜,14,柚子,True,1.8016057e-06,3.780929e-07,6.2880266e-05,1.3341148e-06,0.00014573954,0.0001966464,0.00017525392,0.11287115,0.013885146,0.01248294,6.5875895e-05,6.331117e-05,0.00015290423,0.0011181886,0.073992066,0.00065844535,1.3861993e-06,1.2939615e-06,0.00015073636,0.0015757593,0.03582331,0.0007859378,2.0593848e-06,0.00013884353,2.3760701e-06,9.624208e-07,3.776131e-08,2.3354265e-09,0.057393216,3.6675825e-08,2.6502782e-06,1.841131e-06,0.07329921,1.8953981e-10,0.000103017715,3.4771383e-05,1.7536115e-07,8.1892644e-08,0.0008106859,0.0010156658,0.00012699112,3.8113587e-10,2.9696968e-08,1.0958928e-05,4.4483157e-05,5.5383516e-09,1.1938444e-07,5.301643e-07,1.7725186e-05,0.000370182,3.1829174e-07,6.032068e-11,2.5011136e-07,9.281494e-06,0.06625649,1.1460136e-06,7.789133e-08,0.00027319312,4.993507e-07,1.0070148e-06,4.987422e-08,8.462309e-06,1.6595063e-06,4.0641046e-07,7.020955e-06,1.1940762e-08,1.11839e-07,2.3649587e-08,3.8691852e-07,0.0077952533,2.1812593e-08,4.96565e-07,5.9924656e-07,1.7884082e-05,1.554884e-05,3.625321e-06,0.04524912,0.492519,1.4754803e-06,0.0001768555,7.063962e-05
./fruit81_full_split\test\木瓜\197.jpg,7,木瓜,7,木瓜,21,椰子,77,香橼,True,0.020563008,0.0013467318,0.001385214,2.062613e-05,0.0005130193,0.0018650788,0.0031726197,0.54182357,0.02334174,0.003660835,0.043993704,0.002190793,0.00015182953,0.0030791885,0.0025348798,0.0002277332,4.9002778e-05,5.5532557e-05,0.00038644762,0.0028513114,0.0025628514,0.06324665,1.5417703e-05,0.00024321639,1.8282872e-05,3.090201e-05,2.7296608e-05,1.7098691e-06,0.022103393,4.930163e-06,0.0001810001,0.0007676455,0.0054177674,1.7376035e-05,0.0003655133,0.0011708221,0.00021773561,0.00015821097,0.0046789916,0.0011659611,0.00051599223,1.6142018e-06,6.479604e-05,0.00041140764,7.052108e-05,3.9899317e-07,8.106931e-07,3.7874936e-05,0.00030903585,0.061508823,0.056799844,2.1304223e-07,5.392581e-06,0.0005469385,0.02599155,1.0549465e-05,6.126378e-06,6.110132e-05,0.00015551056,3.346154e-05,3.1703041e-06,0.006455697,0.00013097138,3.9054953e-06,0.00012281208,1.5191764e-05,0.0009541134,2.0415126e-07,6.0500625e-08,0.0068682306,0.00027171953,0.00010442148,1.8877134e-06,0.006695057,0.00012791425,0.00017456748,0.010020491,0.06319815,0.00035589866,0.001980899,0.00037412567
./fruit81_full_split\test\木瓜\198.jpg,7,木瓜,7,木瓜,59,菠萝,21,椰子,True,0.00082764006,0.005069339,2.0553853e-05,4.635064e-05,0.0005448531,0.00010884734,0.0040224846,0.6974366,0.00012341265,0.00028852606,8.255653e-06,0.010213527,0.0015254181,0.0005529026,0.015124615,0.006352643,1.6115866e-05,0.0008040213,0.0018864047,9.8792385e-05,0.00036409686,0.03069492,0.010199053,0.004872608,7.795395e-05,1.5940411e-06,2.713273e-06,5.712944e-07,0.00023842444,0.001170669,9.776423e-05,0.00059509923,0.0035342006,0.0019059909,0.00039633462,9.923714e-07,4.1820394e-07,2.4825258e-07,9.503978e-05,3.860423e-06,4.8039524e-06,7.3238105e-08,0.023738533,0.0029700473,6.963233e-05,1.3968996e-06,3.0139643e-06,2.3619736e-05,6.5498384e-06,2.4947021e-06,9.261295e-05,0.00012786928,7.469696e-07,3.0400739e-05,0.0008794226,4.0793428e-05,0.00011124954,0.00041831305,1.3274654e-05,0.14696592,0.00011272861,6.854101e-05,3.7714944e-05,0.00024830125,3.707579e-08,2.0473175e-05,6.709535e-05,3.3703204e-06,0.0008857935,2.1951473e-06,3.1940834e-07,0.0007383119,3.32781e-06,8.602685e-07,0.00021619024,0.006900083,0.00031903925,6.623233e-05,0.014444909,4.5125795e-05,0.0009948355
./fruit81_full_split\test\木瓜\199.jpg,7,木瓜,7,木瓜,51,胡萝卜,54,芒果,True,0.00027579188,7.2472955e-10,0.0002504336,0.0035133213,1.6944805e-05,8.0819596e-08,3.965691e-08,0.94125026,8.4560975e-07,0.0033156062,3.1116313e-05,1.1578717e-07,1.2413641e-06,6.28156e-06,1.5465102e-05,1.7621263e-08,5.503642e-05,1.3305876e-07,8.194836e-09,8.510805e-07,2.7930705e-07,7.226828e-09,2.870689e-07,5.323122e-07,2.7098338e-05,1.2249013e-08,6.683982e-06,0.0010440204,2.0175805e-06,1.6429803e-08,5.1382234e-05,3.4061742e-07,7.351175e-08,4.568426e-09,4.1330593e-05,3.0765077e-06,3.6306736e-07,1.20490695e-05,1.8577536e-08,2.3872726e-05,1.3864155e-06,3.5233835e-10,1.4500843e-06,1.7384415e-05,9.949233e-06,1.5986983e-05,2.446483e-05,1.2151843e-07,1.17469654e-07,2.4291534e-05,0.00030443125,0.041024238,4.333909e-05,2.9903298e-05,0.0045143533,0.00019225084,6.18972e-06,9.3716615e-08,1.5940344e-06,7.081078e-05,4.0027262e-10,3.842771e-08,1.9444255e-07,1.8870884e-06,7.571788e-09,7.2975473e-07,1.6703161e-05,0.001763415,0.00061008165,0.00087995146,1.935282e-06,0.00043479077,9.065443e-09,1.3694455e-06,1.0544794e-05,3.748927e-10,4.2693646e-10,2.624444e-06,1.3552636e-07,4.594152e-05,1.5970569e-07
./fruit81_full_split\test\木瓜\23.jpg,7,木瓜,7,木瓜,58,莲雾,24,橘子,True,8.4004474e-05,5.0719555e-05,8.279139e-06,0.0027490067,5.6783947e-06,9.943845e-05,7.395602e-05,0.87147486,0.00013134678,0.004074475,0.0010262408,1.2932709e-06,3.7021023e-06,0.003980682,0.0003595291,9.653534e-05,0.00013246118,7.5600205e-06,1.0908533e-09,8.927638e-06,0.00055316515,1.3366863e-06,1.990462e-08,0.0010839099,0.0043953625,6.3765015e-09,2.0330208e-07,6.4947244e-07,0.00010541587,2.4477674e-07,0.0025948186,7.860949e-07,0.0001849734,3.6720056e-05,8.133999e-05,3.1832062e-07,1.4709215e-06,8.172893e-05,3.9940996e-06,4.5902565e-05,5.580958e-06,1.6866594e-06,4.0167262e-07,1.8702276e-05,0.00054451806,8.476973e-07,4.890188e-06,1.6354775e-06,7.039335e-07,2.4116475e-06,0.0011381126,7.631099e-05,1.6528467e-07,0.001097467,0.00085614,0.0003709542,1.5838286e-05,3.7614438e-07,0.09936026,1.0418639e-05,5.4467093e-09,4.1659637e-06,7.007514e-05,7.545079e-07,6.2236774e-07,1.9439304e-08,1.0108054e-05,1.1669474e-06,1.9102533e-06,9.381758e-05,4.6113673e-06,0.00064368406,2.7373558e-06,5.681493e-08,0.00020910936,7.4081174e-07,0.0012062506,0.00016258375,0.0005093801,6.283792e-06,2.3432107e-05
./fruit81_full_split\test\木瓜\3.jpg,7,木瓜,7,木瓜,79,黄桃,2,哈密瓜,True,5.8221356e-10,5.219806e-17,1.3595856e-07,6.4031036e-10,1.8409816e-12,3.1979248e-14,7.5393913e-10,0.9999993,1.4041346e-12,1.3294175e-07,4.804352e-15,3.0649688e-13,3.9204076e-10,1.9259214e-11,4.8408697e-11,1.24017e-13,9.0375735e-11,4.052932e-14,1.1059847e-11,8.410586e-11,4.035026e-12,1.2576358e-12,1.0797124e-13,1.8429192e-14,3.6308623e-11,3.737808e-16,5.823193e-13,3.8093212e-08,3.0105324e-11,4.4924123e-10,7.072185e-13,6.4235253e-12,3.4669641e-12,3.7201443e-14,6.00067e-08,1.7351809e-09,1.0131341e-09,3.914049e-10,2.352029e-13,1.1368064e-11,3.798063e-11,3.508738e-14,4.631788e-15,6.8249086e-08,3.038308e-11,3.59209e-10,4.2952997e-10,3.4255142e-12,1.3690764e-14,9.551165e-16,2.998714e-12,9.784522e-10,3.5887497e-09,5.56678e-12,4.488338e-09,2.0351583e-09,2.442484e-16,6.2917533e-16,4.69333e-14,2.2389646e-09,5.158915e-17,5.710736e-13,1.4465743e-13,7.354494e-14,5.9708766e-10,1.3626617e-15,7.5603655e-12,9.299058e-11,1.2606048e-11,2.7517563e-10,5.208924e-10,4.5275947e-10,1.5998624e-13,5.134642e-12,1.938399e-08,7.333332e-17,1.5005255e-13,5.8435486e-11,6.042314e-12,2.3281173e-07,1.2430142e-09
./fruit81_full_split\test\木瓜\39.jpg,7,木瓜,7,木瓜,50,羊角蜜,43,百香果,True,3.0569018e-09,5.332569e-12,2.2993397e-06,2.1560895e-07,4.8782582e-09,2.3669067e-10,1.4151246e-07,0.99997866,5.8813704e-10,2.108498e-06,7.734725e-09,1.9403175e-10,3.6510459e-10,1.3771845e-06,6.708952e-10,1.1845973e-11,2.6841978e-09,8.362725e-12,2.2071331e-11,1.2610395e-09,2.9749123e-09,4.408685e-13,5.696045e-12,5.6660978e-11,1.2532974e-08,6.466488e-13,2.7732922e-10,2.4290903e-09,8.571502e-11,3.246948e-10,1.1291133e-08,2.2336604e-08,1.2113218e-09,9.492073e-12,5.024078e-08,1.1793665e-08,7.8508896e-07,4.4339448e-08,1.4003073e-09,5.909556e-08,8.684947e-09,5.841746e-11,5.525943e-10,2.8848735e-06,5.406634e-07,5.3809524e-10,3.2854164e-10,7.2071255e-12,2.1012612e-12,2.1891449e-09,5.5340333e-06,1.5238243e-06,3.1542852e-10,5.5115905e-08,9.0690827e-07,7.153888e-07,5.201269e-11,1.6248447e-11,3.869198e-09,1.7180206e-09,7.492424e-12,3.7551188e-11,1.3665739e-08,6.217537e-10,6.6390697e-09,3.2823317e-12,2.0374817e-09,8.4539266e-07,7.4530725e-08,1.01179e-06,1.2624167e-08,2.2970457e-09,1.13001e-11,3.4227432e-10,8.704931e-09,1.3293094e-12,1.7632537e-12,9.488861e-10,1.7001375e-09,1.327065e-08,5.6377734e-09
./fruit81_full_split\test\木瓜\50.jpg,7,木瓜,7,木瓜,76,青苹果,50,羊角蜜,True,7.955099e-08,0.025401078,1.9849841e-07,1.25827375e-08,2.5748319e-08,3.761154e-06,7.519934e-05,0.85306674,1.0031235e-05,3.4638916e-07,7.873822e-05,2.169863e-09,3.449005e-11,0.0011676208,1.2246505e-06,7.4699926e-07,4.814793e-10,2.0752116e-08,5.382807e-10,5.723756e-09,5.518754e-05,1.6248131e-07,3.309138e-09,9.257499e-08,1.2488262e-06,2.3635881e-11,1.1511671e-08,7.154818e-11,8.741456e-07,1.278052e-12,7.388614e-07,6.916756e-05,1.8608448e-06,4.265823e-07,2.1017341e-07,3.1160314e-06,0.0007412848,4.695996e-07,0.0010500487,0.00041365423,1.828139e-05,6.588439e-10,8.7955596e-07,3.7908771e-06,5.5194985e-08,1.0227347e-09,6.994464e-11,2.6577933e-11,2.8339254e-08,1.2527888e-06,0.04511024,4.6996764e-08,1.0330677e-11,8.435318e-05,0.011052388,3.269764e-08,1.9376222e-08,1.4054303e-09,8.565525e-05,1.0718746e-08,3.295879e-09,8.639994e-07,0.00019682819,3.0323475e-09,2.8740564e-07,5.5487174e-11,1.4345434e-07,6.165063e-11,3.2758924e-09,2.4722349e-06,9.516428e-05,2.9706066e-09,1.171968e-08,4.021537e-10,1.0740306e-06,0.00010936995,0.061086576,5.4017833e-06,1.8324519e-07,5.9060556e-09,1.4973332e-07
